appearance_id,capture_date,bee_number,assigned_tag,tag_type,tag_id,status,image_count,angles,declared_tags,decoder_statuses,review_flags,source_assigned_tag,source_status,reviewed_tag,review_status,review_note,domain_status,analysis_included
2026-06-23/bee-36,2026-06-23,36,aruco:558,aruco,558,assigned,1,1,aruco:987,decoder_conflict,decoder_competition_or_disagreement,aruco:987,assigned,aruco:558,confirmed,,in_domain,true
2026-06-23/bee-37,2026-06-23,37,aruco:667,aruco,667,assigned,2,1;2,aruco:667,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:667,assigned,aruco:667,confirmed,,in_domain,true
2026-06-23/bee-38,2026-06-23,38,aruco:659,aruco,659,assigned,2,1;2,aruco:659,decoder_conflict,decoder_competition_or_disagreement,aruco:659,assigned,aruco:659,confirmed,,in_domain,true
2026-06-23/bee-39,2026-06-23,39,aruco:504,aruco,504,assigned,2,1;2,aruco:504,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:504,assigned,aruco:504,confirmed,,in_domain,true
2026-06-23/bee-40,2026-06-23,40,aruco:597,aruco,597,assigned,2,1;2,aruco:597,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:597,assigned,aruco:597,confirmed,,in_domain,true
2026-06-23/bee-41,2026-06-23,41,aruco:654,aruco,654,assigned,3,1;2;3,aruco:654,decoder_confirmed;decoder_conflict,decoder_competition_or_disagreement,aruco:654,assigned,aruco:654,confirmed,,in_domain,true
2026-06-23/bee-42,2026-06-23,42,aruco:696,aruco,696,assigned,1,1,aruco:696,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:696,assigned,aruco:696,confirmed,,in_domain,true
2026-06-23/bee-43,2026-06-23,43,aruco:542,aruco,542,assigned,1,1,aruco:542,decoder_conflict,decoder_competition_or_disagreement,aruco:542,assigned,aruco:542,confirmed,,in_domain,true
2026-06-23/bee-44,2026-06-23,44,aruco:506,aruco,506,assigned,2,1;2,aruco:506,decoder_conflict,decoder_competition_or_disagreement,aruco:506,assigned,aruco:506,confirmed,,in_domain,true
2026-06-23/bee-45,2026-06-23,45,aruco:614,aruco,614,assigned,2,1;2,aruco:614,decoder_conflict,decoder_competition_or_disagreement;same_tag_used_by_multiple_bee_numbers_same_day,aruco:614,assigned,aruco:614,confirmed,,in_domain,true
2026-06-23/bee-46,2026-06-23,46,aruco:682,aruco,682,assigned,1,1,aruco:682,decoder_conflict,decoder_competition_or_disagreement,aruco:682,assigned,aruco:682,confirmed,,in_domain,true
2026-06-24/bee-1,2026-06-24,1,aruco:606,aruco,606,assigned,1,1,aruco:606,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:606,assigned,aruco:606,confirmed,,in_domain,true
2026-06-24/bee-2,2026-06-24,2,aruco:441,aruco,441,assigned,1,1,aruco:441,decoder_conflict,decoder_competition_or_disagreement,aruco:441,assigned,aruco:441,confirmed,,in_domain,true
2026-06-24/bee-3,2026-06-24,3,aruco:547,aruco,547,assigned,1,1,aruco:547,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:547,assigned,aruco:547,confirmed,,in_domain,true
2026-06-24/bee-4,2026-06-24,4,aruco:529,aruco,529,assigned,2,1;2,aruco:529,decoder_confirmed;decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:529,assigned,aruco:529,confirmed,,in_domain,true
2026-06-24/bee-5,2026-06-24,5,aruco:511,aruco,511,assigned,1,1,aruco:511,decoder_conflict,decoder_competition_or_disagreement,aruco:511,assigned,aruco:511,confirmed,,in_domain,true
2026-06-24/bee-6,2026-06-24,6,aruco:528,aruco,528,assigned,1,1,aruco:528,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:528,assigned,aruco:528,confirmed,,in_domain,true
2026-06-24/bee-7,2026-06-24,7,aruco:550,aruco,550,assigned,1,1,aruco:550,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:550,assigned,aruco:550,confirmed,,in_domain,true
2026-06-24/bee-8,2026-06-24,8,aruco:540,aruco,540,assigned,1,1,aruco:540,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:540,assigned,aruco:540,confirmed,,in_domain,true
2026-06-24/bee-9,2026-06-24,9,aruco:713,aruco,713,assigned,1,1,aruco:713,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:713,assigned,aruco:713,confirmed,,in_domain,true
2026-06-24/bee-10,2026-06-24,10,aruco:566,aruco,566,assigned,1,1,aruco:566,decoder_conflict,decoder_competition_or_disagreement,aruco:566,assigned,aruco:566,confirmed,,in_domain,true
2026-06-24/bee-11,2026-06-24,11,aruco:609,aruco,609,assigned,1,1,aruco:609,decoder_conflict,decoder_competition_or_disagreement,aruco:609,assigned,aruco:609,confirmed,,in_domain,true
2026-06-24/bee-12,2026-06-24,12,aruco:499,aruco,499,assigned,2,1;2,aruco:499,decoder_confirmed_with_competing_ids;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:499,assigned,aruco:499,confirmed,,in_domain,true
2026-06-24/bee-13,2026-06-24,13,aruco:482,aruco,482,assigned,2,1;2,aruco:482,decoder_conflict,decoder_competition_or_disagreement,aruco:482,assigned,aruco:482,confirmed,,in_domain,true
2026-06-24/bee-14,2026-06-24,14,aruco:549,aruco,549,assigned,1,1,aruco:549,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:549,assigned,aruco:549,confirmed,,in_domain,true
2026-06-24/bee-15,2026-06-24,15,aruco:648,aruco,648,assigned,1,1,aruco:648,decoder_conflict,decoder_competition_or_disagreement,aruco:648,assigned,aruco:648,confirmed,,in_domain,true
2026-06-24/bee-16,2026-06-24,16,aruco:561,aruco,561,assigned,1,1,aruco:561,decoder_confirmed,,aruco:561,assigned,aruco:561,confirmed,,in_domain,true
2026-06-24/bee-17,2026-06-24,17,aruco:635,aruco,635,assigned,1,1,aruco:635,decoder_conflict,decoder_competition_or_disagreement,aruco:635,assigned,aruco:635,confirmed,,in_domain,true
2026-06-24/bee-18,2026-06-24,18,aruco:626,aruco,626,assigned,1,1,aruco:626,decoder_conflict,decoder_competition_or_disagreement,aruco:626,assigned,aruco:626,confirmed,,in_domain,true
2026-06-24/bee-19,2026-06-24,19,aruco:629,aruco,629,assigned,1,1,aruco:629,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:629,assigned,aruco:629,confirmed,,in_domain,true
2026-06-24/bee-20,2026-06-24,20,aruco:727,aruco,727,assigned,2,1;2,aruco:727,decoder_conflict,decoder_competition_or_disagreement,aruco:727,assigned,aruco:727,confirmed,,in_domain,true
2026-06-24/bee-21,2026-06-24,21,aruco:559,aruco,559,assigned,2,1;2,aruco:559,decoder_confirmed;decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:559,assigned,aruco:559,confirmed,,in_domain,true
2026-06-24/bee-22,2026-06-24,22,aruco:530,aruco,530,assigned,1,1,aruco:530,decoder_conflict,decoder_competition_or_disagreement,aruco:530,assigned,aruco:530,confirmed,,in_domain,true
2026-06-24/bee-23,2026-06-24,23,aruco:677,aruco,677,assigned,1,1,aruco:677,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:677,assigned,aruco:677,confirmed,,in_domain,true
2026-06-24/bee-24,2026-06-24,24,aruco:731,aruco,731,assigned,1,1,aruco:731,decoder_conflict,decoder_competition_or_disagreement,aruco:731,assigned,aruco:731,confirmed,,in_domain,true
2026-06-24/bee-25,2026-06-24,25,aruco:647,aruco,647,assigned,1,1,aruco:647,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:647,assigned,aruco:647,confirmed,,in_domain,true
2026-06-24/bee-26,2026-06-24,26,aruco:688,aruco,688,assigned,1,1,aruco:688,decoder_conflict,decoder_competition_or_disagreement,aruco:688,assigned,aruco:688,confirmed,,in_domain,true
2026-06-24/bee-27,2026-06-24,27,aruco:844,aruco,844,assigned,1,1,aruco:844,decoder_conflict,decoder_competition_or_disagreement,aruco:844,assigned,aruco:844,confirmed,,in_domain,true
2026-06-24/bee-28,2026-06-24,28,aruco:923,aruco,923,assigned,1,1,aruco:923,decoder_conflict,decoder_competition_or_disagreement,aruco:923,assigned,aruco:923,confirmed,,in_domain,true
2026-06-24/bee-29,2026-06-24,29,aruco:866,aruco,866,assigned,1,1,aruco:866,decoder_conflict,decoder_competition_or_disagreement,aruco:866,assigned,aruco:866,confirmed,,in_domain,true
2026-06-24/bee-30,2026-06-24,30,aruco:737,aruco,737,assigned,2,1;2,aruco:737,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:737,assigned,aruco:737,confirmed,,in_domain,true
2026-06-24/bee-31,2026-06-24,31,aruco:848,aruco,848,assigned,1,1,aruco:848,decoder_conflict,decoder_competition_or_disagreement,aruco:848,assigned,aruco:848,confirmed,,in_domain,true
2026-06-24/bee-32,2026-06-24,32,aruco:843,aruco,843,assigned,2,1;2,aruco:843,decoder_confirmed;decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:843,assigned,aruco:843,confirmed,,in_domain,true
2026-06-24/bee-33,2026-06-24,33,aruco:812,aruco,812,assigned,1,1,aruco:812,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:812,assigned,aruco:812,confirmed,,in_domain,true
2026-06-24/bee-34,2026-06-24,34,aruco:813,aruco,813,assigned,2,1;2,aruco:813,decoder_confirmed;decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:813,assigned,aruco:813,confirmed,,in_domain,true
2026-06-24/bee-35,2026-06-24,35,aruco:748,aruco,748,assigned,2,1;2,aruco:748,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:748,assigned,aruco:748,confirmed,,in_domain,true
2026-06-24/bee-36,2026-06-24,36,aruco:919,aruco,919,assigned,2,1;2,aruco:919,decoder_conflict,decoder_competition_or_disagreement,aruco:919,assigned,aruco:919,confirmed,,in_domain,true
2026-06-24/bee-37,2026-06-24,37,aruco:774,aruco,774,assigned,1,1,aruco:774,decoder_conflict,decoder_competition_or_disagreement,aruco:774,assigned,aruco:774,confirmed,,in_domain,true
2026-06-24/bee-38,2026-06-24,38,aruco:492,aruco,492,assigned,1,1,aruco:492,decoder_conflict,decoder_competition_or_disagreement,aruco:492,assigned,aruco:492,confirmed,,in_domain,true
2026-06-24/bee-39,2026-06-24,39,aruco:777,aruco,777,assigned,1,1,aruco:777,decoder_confirmed,,aruco:777,assigned,aruco:777,confirmed,,in_domain,true
2026-06-24/bee-40,2026-06-24,40,aruco:586,aruco,586,assigned,1,1,aruco:692,decoder_conflict,decoder_competition_or_disagreement,aruco:692,assigned,aruco:586,confirmed,,in_domain,true
2026-06-24/bee-41,2026-06-24,41,aruco:689,aruco,689,assigned,1,1,aruco:689,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:689,assigned,aruco:689,confirmed,,in_domain,true
2026-06-24/bee-42,2026-06-24,42,aruco:817,aruco,817,assigned,1,1,aruco:817,decoder_conflict,decoder_competition_or_disagreement,aruco:817,assigned,aruco:817,confirmed,,in_domain,true
2026-06-24/bee-43,2026-06-24,43,aruco:890,aruco,890,assigned,2,1;2,aruco:890,decoder_confirmed_with_competing_ids;decoder_conflict,decoder_competition_or_disagreement,aruco:890,assigned,aruco:890,confirmed,,in_domain,true
2026-06-24/bee-44,2026-06-24,44,aruco:757,aruco,757,assigned,1,1,aruco:757,decoder_conflict,decoder_competition_or_disagreement,aruco:757,assigned,aruco:757,confirmed,,in_domain,true
2026-06-30/bee-1,2026-06-30,1,aruco:828,aruco,828,assigned,2,1;2,aruco:828,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:828,assigned,aruco:828,confirmed,,in_domain,true
2026-06-30/bee-2,2026-06-30,2,aruco:925,aruco,925,assigned,1,1,aruco:925,decoder_conflict,decoder_competition_or_disagreement,aruco:925,assigned,aruco:925,confirmed,,in_domain,true
2026-06-30/bee-3,2026-06-30,3,aruco:805,aruco,805,assigned,1,1,aruco:805,decoder_conflict,decoder_competition_or_disagreement,aruco:805,assigned,aruco:805,confirmed,,in_domain,true
2026-06-30/bee-4,2026-06-30,4,aruco:859,aruco,859,assigned,1,1,aruco:859,decoder_conflict,decoder_competition_or_disagreement,aruco:859,assigned,aruco:859,confirmed,,in_domain,true
2026-06-30/bee-5,2026-06-30,5,aruco:876,aruco,876,assigned,2,1;2,aruco:876,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:876,assigned,aruco:876,confirmed,,in_domain,true
2026-06-30/bee-6,2026-06-30,6,aruco:929,aruco,929,assigned,2,1;2,aruco:929,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:929,assigned,aruco:929,confirmed,,in_domain,true
2026-06-30/bee-7,2026-06-30,7,aruco:787,aruco,787,assigned,2,1;2,aruco:787,decoder_conflict,decoder_competition_or_disagreement,aruco:787,assigned,aruco:787,confirmed,,in_domain,true
2026-06-30/bee-8,2026-06-30,8,aruco:829,aruco,829,assigned,1,1,aruco:829,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:829,assigned,aruco:829,confirmed,,in_domain,true
2026-06-30/bee-9,2026-06-30,9,aruco:770,aruco,770,assigned,1,1,aruco:770,decoder_conflict,decoder_competition_or_disagreement,aruco:770,assigned,aruco:770,confirmed,,in_domain,true
2026-07-01/bee-1,2026-07-01,1,aruco:904,aruco,904,assigned,1,1,aruco:904,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:904,assigned,aruco:904,confirmed,,in_domain,true
2026-07-01/bee-2,2026-07-01,2,aruco:851,aruco,851,assigned,1,1,aruco:851,decoder_conflict,decoder_competition_or_disagreement,aruco:851,assigned,aruco:851,confirmed,,in_domain,true
2026-07-01/bee-3,2026-07-01,3,aruco:759,aruco,759,assigned,1,1,aruco:759,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:759,assigned,aruco:759,confirmed,,in_domain,true
2026-07-01/bee-750,2026-07-01,750,aruco:750,aruco,750,assigned,1,1,aruco:750,decoder_confirmed,,aruco:750,assigned,aruco:750,confirmed,,in_domain,true
2026-07-01/bee-751,2026-07-01,751,aruco:778,aruco,778,assigned,1,1,aruco:778,decoder_conflict,decoder_competition_or_disagreement,aruco:778,assigned,aruco:778,confirmed,,in_domain,true
2026-07-01/bee-752,2026-07-01,752,aruco:835,aruco,835,assigned,1,1,aruco:835,decoder_conflict,decoder_competition_or_disagreement,aruco:835,assigned,aruco:835,confirmed,,in_domain,true
2026-07-01/bee-753,2026-07-01,753,aruco:875,aruco,875,assigned,1,1,aruco:875,decoder_conflict,decoder_competition_or_disagreement,aruco:875,assigned,aruco:875,confirmed,,in_domain,true
2026-07-01/bee-754,2026-07-01,754,aruco:804,aruco,804,assigned,1,1,aruco:804,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:804,assigned,aruco:804,confirmed,,in_domain,true
2026-07-01/bee-755,2026-07-01,755,aruco:920,aruco,920,assigned,1,1,aruco:920,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:920,assigned,aruco:920,confirmed,,in_domain,true
2026-07-01/bee-756,2026-07-01,756,aruco:833,aruco,833,assigned,1,1,aruco:833,decoder_conflict,decoder_competition_or_disagreement,aruco:833,assigned,aruco:833,confirmed,,in_domain,true
2026-07-01/bee-757,2026-07-01,757,aruco:889,aruco,889,assigned,2,1;2,aruco:889,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:889,assigned,aruco:889,confirmed,,in_domain,true
2026-07-01/bee-758,2026-07-01,758,aruco:744,aruco,744,assigned,1,1,aruco:744,decoder_conflict,decoder_competition_or_disagreement,aruco:744,assigned,aruco:744,confirmed,,in_domain,true
2026-07-01/bee-759,2026-07-01,759,aruco:743,aruco,743,assigned,1,1,aruco:743,decoder_conflict,decoder_competition_or_disagreement,aruco:743,assigned,aruco:743,confirmed,,in_domain,true
2026-07-01/bee-760,2026-07-01,760,aruco:819,aruco,819,assigned,1,1,aruco:819,decoder_confirmed,,aruco:819,assigned,aruco:819,confirmed,,in_domain,true
2026-07-01/bee-761,2026-07-01,761,aruco:841,aruco,841,assigned,2,1;2,aruco:841,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:841,assigned,aruco:841,confirmed,,in_domain,true
2026-07-01/bee-762,2026-07-01,762,aruco:840,aruco,840,assigned,1,1,aruco:840,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:840,assigned,aruco:840,confirmed,,in_domain,true
2026-07-01/bee-763,2026-07-01,763,aruco:739,aruco,739,assigned,1,1,aruco:739,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:739,assigned,aruco:739,confirmed,,in_domain,true
2026-07-01/bee-764,2026-07-01,764,aruco:807,aruco,807,assigned,2,1;2,aruco:807,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:807,assigned,aruco:807,confirmed,,in_domain,true
2026-07-01/bee-765,2026-07-01,765,aruco:891,aruco,891,assigned,2,1;2,aruco:891,decoder_confirmed;decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:891,assigned,aruco:891,confirmed,,in_domain,true
2026-07-01/bee-766,2026-07-01,766,aruco:788,aruco,788,assigned,1,1,aruco:788,decoder_confirmed,,aruco:788,assigned,aruco:788,confirmed,,in_domain,true
2026-07-01/bee-767,2026-07-01,767,aruco:846,aruco,846,assigned,2,1;2,aruco:846,decoder_conflict,decoder_competition_or_disagreement,aruco:846,assigned,aruco:846,confirmed,,in_domain,true
2026-07-01/bee-768,2026-07-01,768,aruco:818,aruco,818,assigned,1,1,aruco:818,decoder_confirmed,,aruco:818,assigned,aruco:818,confirmed,,in_domain,true
2026-07-01/bee-769,2026-07-01,769,aruco:776,aruco,776,assigned,1,1,aruco:776,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:776,assigned,aruco:776,confirmed,,in_domain,true
2026-07-01/bee-770,2026-07-01,770,aruco:768,aruco,768,assigned,2,1;2,aruco:768,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:768,assigned,aruco:768,confirmed,,in_domain,true
2026-07-01/bee-771,2026-07-01,771,aruco:758,aruco,758,assigned,1,1,aruco:758,decoder_confirmed,,aruco:758,assigned,aruco:758,confirmed,,in_domain,true
2026-07-06/bee-1,2026-07-06,1,aruco:862,aruco,862,assigned,2,1;2,aruco:862,decoder_conflict,decoder_competition_or_disagreement,aruco:862,assigned,aruco:862,confirmed,,in_domain,true
2026-07-06/bee-2,2026-07-06,2,aruco:773,aruco,773,assigned,1,1,aruco:773,decoder_conflict,decoder_competition_or_disagreement,aruco:773,assigned,aruco:773,confirmed,,in_domain,true
2026-07-06/bee-3,2026-07-06,3,aruco:930,aruco,930,assigned,1,1,aruco:930,decoder_confirmed,,aruco:930,assigned,aruco:930,confirmed,,in_domain,true
2026-07-06/bee-4,2026-07-06,4,aruco:881,aruco,881,assigned,1,1,aruco:881,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:881,assigned,aruco:881,confirmed,,in_domain,true
2026-07-06/bee-5,2026-07-06,5,aruco:906,aruco,906,assigned,1,1,aruco:906,decoder_conflict,decoder_competition_or_disagreement,aruco:906,assigned,aruco:906,confirmed,,in_domain,true
2026-07-06/bee-6,2026-07-06,6,aruco:823,aruco,823,assigned,1,1,aruco:823,decoder_conflict,decoder_competition_or_disagreement,aruco:823,assigned,aruco:823,confirmed,,in_domain,true
2026-07-06/bee-7,2026-07-06,7,aruco:885,aruco,885,assigned,1,1,aruco:885,decoder_conflict,decoder_competition_or_disagreement,aruco:885,assigned,aruco:885,confirmed,,in_domain,true
2026-07-06/bee-8,2026-07-06,8,aruco:809,aruco,809,assigned,1,1,aruco:809,decoder_conflict,decoder_competition_or_disagreement,aruco:809,assigned,aruco:809,confirmed,,in_domain,true
2026-07-06/bee-9,2026-07-06,9,aruco:825,aruco,825,assigned,2,1;2,aruco:190,decoder_conflict,decoder_competition_or_disagreement;same_tag_used_by_multiple_bee_numbers_same_day,aruco:190,assigned,aruco:825,confirmed,,in_domain,true
2026-07-06/bee-10,2026-07-06,10,aruco:928,aruco,928,assigned,2,1;2,aruco:928,decoder_conflict,decoder_competition_or_disagreement,aruco:928,assigned,aruco:928,confirmed,,in_domain,true
2026-07-06/bee-11,2026-07-06,11,aruco:837,aruco,837,assigned,2,1;2,aruco:837,decoder_confirmed_with_competing_ids;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:837,assigned,aruco:837,confirmed,,in_domain,true
2026-07-06/bee-12,2026-07-06,12,aruco:931,aruco,931,assigned,1,1,aruco:931,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:931,assigned,aruco:931,confirmed,,in_domain,true
